Time,GeoType,GeoID,GeoRank,Geography,Number,Percent,Rank
2014-18,NTA,4778,7,Bushwick South,19439,26.89,
2014-18,NTA,4779,7,Ocean Hill,9521,26.83,
2014-18,NTA,4781,7,Brownsville,21848,42.96,
2014-18,NTA,4782,7,East New York,27497,28.68,
2014-18,NTA,4783,7,Cypress Hills-City Line,11187,22.91,
2014-18,NTA,4785,7,East New York (Pennsylvania Ave),8746,30.35,
2014-18,NTA,4788,7,Borough Park,36835,36.24,
2014-18,NTA,4790,7,East Williamsburg,7084,19.71,
2014-18,NTA,4791,7,East Flatbush-Farragut,7044,13.59,
2014-18,NTA,4793,7,Starrett City,3757,29.05,
2014-18,NTA,4795,7,Erasmus,4703,16.56,
2014-18,NTA,4796,7,Rugby-Remsen Village,8742,16.19,
2014-18,NTA,6101,7,Marble Hill-Inwood,11287,21.4,
2014-18,NTA,6103,7,Central Harlem North-Polo Grounds,23203,27.08,
2014-18,NTA,6104,7,Hamilton Heights,12348,23.54,
2014-18,NTA,6106,7,Manhattanville,6819,28.9,
2014-18,NTA,6109,7,Morningside Heights,9224,21.47,
2014-18,NTA,6111,7,Central Harlem South,12101,23.93,
2014-18,NTA,6112,7,Upper West Side,13410,10.22,
2014-18,NTA,6113,7,Hudson Yards-Chelsea-Flatiron-Union Square,9129,12.1,
2014-18,NTA,6114,7,Lincoln Square,5101,8.34,
2014-18,NTA,6115,7,Clinton,7759,15.63,
2014-18,NTA,6117,7,Midtown-Midtown South,2886,10.95,
2014-18,NTA,6119,7,Turtle Bay-East Midtown,2246,4.52,
2014-18,NTA,6120,7,Murray Hill-Kips Bay,5927,12.84,
2014-18,NTA,6121,7,Gramercy,2157,8.97,
2014-18,NTA,6122,7,East Village,6485,17.23,
2014-18,NTA,6123,7,West Village,4195,6.77,
2014-18,NTA,6124,7,SoHo-TriBeCa-Civic Center-Little Italy,3532,8.61,
2014-18,NTA,6125,7,Battery Park City-Lower Manhattan,3044,6.82,
2014-18,NTA,6127,7,Chinatown,11190,26.49,
2014-18,NTA,6128,7,Lower East Side,21002,30.85,
2014-18,NTA,6131,7,Lenox Hill-Roosevelt Island,4950,6.24,
2014-18,NTA,6132,7,Yorkville,4916,6.32,
2014-18,NTA,6133,7,East Harlem South,16882,29.53,
2014-18,NTA,6134,7,East Harlem North,23052,37,
2014-18,NTA,6135,7,Washington Heights North,13871,19.64,
2014-18,NTA,6136,7,Washington Heights South,20966,22.72,
2014-18,NTA,6140,7,Upper East Side-Carnegie Hill,2520,4.55,
2014-18,NTA,6150,7,Stuyvesant Town-Cooper Village,2027,9.2,
2014-18,NTA,8101,7,South Jamaica,6907,16.03,
2014-18,NTA,8102,7,Springfield Gardens North,2130,7.79,
2014-18,NTA,8103,7,Springfield Gardens South-Brookville,2477,11.49,
2014-18,NTA,8105,7,Rosedale,1999,7.67,
2014-18,NTA,8106,7,Jamaica Estates-Holliswood,1564,6.09,
2014-18,NTA,8107,7,Hollis,2273,10.88,
2014-18,NTA,8108,7,St. Albans,4316,8.22,
2014-18,NTA,8110,7,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2346,8.75,
2014-18,NTA,8112,7,Hammels-Arverne-Edgemere,9742,24.3,
2014-18,NTA,8115,7,Far Rockaway-Bayswater,10810,19.83,
2014-18,NTA,8117,7,Forest Hills,8531,9.72,
2014-18,NTA,8118,7,Rego Park,3788,13.68,
2014-18,NTA,8119,7,Glendale,3013,8.48,
2014-18,NTA,8120,7,Ridgewood,9715,12.92,
2014-18,NTA,8121,7,Middle Village,3228,8.07,
2014-18,NTA,8122,7,Flushing,16949,24.51,
2014-18,NTA,8123,7,College Point,3085,12.79,
2014-18,NTA,8125,7,Corona,11899,20.59,
2014-18,NTA,8126,7,North Corona,10533,19.74,
2014-18,NTA,8127,7,East Elmhurst,3415,17.76,
2014-18,NTA,8128,7,Jackson Heights,12384,12.64,
2014-18,NTA,8129,7,Elmhurst,12537,15.44,
2014-18,NTA,8130,7,Maspeth,2969,9.31,
2014-18,NTA,8131,7,Hunters Point-Sunnyside-West Maspeth,7251,10.54,
2014-18,NTA,8133,7,Cambria Heights,810,3.83,
2014-18,NTA,8134,7,Queens Village,4515,8.36,
2014-18,NTA,8135,7,Briarwood-Jamaica Hills,6734,15.82,
2014-18,NTA,8137,7,Kew Gardens Hills,4283,11.78,
2014-18,NTA,8138,7,Pomonok-Flushing Heights-Hillcrest,6198,17.86,
2014-18,NTA,8141,7,Fresh Meadows-Utopia,2044,10.93,
2014-18,NTA,8142,7,Oakland Gardens,2741,9.06,
2014-18,NTA,8143,7,Bellerose,2399,8.85,
2014-18,NTA,8144,7,Glen Oaks-Floral Park-New Hyde Park,1534,6.59,
2014-18,NTA,8145,7,Douglas Manor-Douglaston-Little Neck,1499,5.89,
2014-18,NTA,8146,7,Bayside-Bayside Hills,3555,8.32,
2014-18,NTA,8147,7,Ft. Totten-Bay Terrace-Clearview,1651,7.28,
2014-18,NTA,8148,7,Auburndale,1532,7.45,
2014-18,NTA,8149,7,Whitestone,1831,5.76,
2014-18,NTA,8150,7,Elmhurst-Maspeth,3125,12.93,
2014-18,NTA,8151,7,Murray Hill,7523,15.2,
2014-18,NTA,8152,7,East Flushing,4308,16.81,
2014-18,NTA,8153,7,Woodhaven,7381,12.22,
2014-18,NTA,8154,7,Richmond Hill,9835,15.21,
2014-18,NTA,8155,7,South Ozone Park,10081,12.19,
2014-18,NTA,8156,7,Ozone Park,3489,14.27,
2014-18,NTA,8157,7,Lindenwood-Howard Beach,3370,11.61,
2014-18,NTA,8160,7,Kew Gardens,2691,11.64,
2014-18,NTA,8161,7,Jamaica,9396,17.65,
2014-18,NTA,8162,7,Queensboro Hill,3126,15.46,
2014-18,NTA,8163,7,Woodside,4499,10.33,
2014-18,NTA,8166,7,Laurelton,1844,6.98,
2014-18,NTA,8168,7,Queensbridge-Ravenswood-Long Island City,5862,30.52,
2014-18,NTA,8170,7,Astoria,9281,12.43,
2014-18,NTA,8171,7,Old Astoria,4562,18.66,
2014-18,NTA,8172,7,Steinway,4742,9.84,
2014-18,NTA,8176,7,Baisley Park,4793,12.29,
2014-18,NTA,8501,7,Annadale-Huguenot-Prince's Bay-Eltingville,1820,6.31,
2014-18,NTA,8505,7,New Springville-Bloomfield-Travis,4074,9.9,
2014-18,NTA,8507,7,Westerleigh,2213,9.2,
2014-18,NTA,8508,7,Grymes Hill-Clifton-Fox Hills,4284,20.8,
2014-18,NTA,8511,7,Charleston-Richmond Valley-Tottenville,1461,6.05,
2014-18,NTA,8512,7,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7116,22.4,
2014-18,NTA,8514,7,Grasmere-Arrochar-Ft. Wadsworth,2382,14.79,
2014-18,NTA,8522,7,West New Brighton-New Brighton-St. George,8452,26.66,
2014-18,NTA,8524,7,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2689,8.5,
2014-18,NTA,8525,7,Oakwood-Oakwood Beach,1838,8.98,
2014-18,NTA,8528,7,Port Richmond,2928,15.03,
2014-18,NTA,8532,7,Rossville-Woodrow,2406,10.85,
2014-18,NTA,8535,7,New Brighton-Silver Lake,2687,16.32,
2014-18,NTA,8536,7,Old Town-Dongan Hills-South Beach,3141,12.66,
2014-18,NTA,8537,7,Stapleton-Rosebank,5854,23.84,
2014-18,NTA,8545,7,New Dorp-Midland Beach,2239,10.7,
2014-18,NTA,8548,7,Arden Heights,1595,5.93,
2014-18,NTA,8554,7,Great Kills,2847,6.73,
2014-18,CD,101,6,Financial District (CD1),10771,7.3,
2014-18,CD,102,6,Greenwich Village and Soho (CD2),10771,7.3,
2014-18,CD,103,6,Lower East Side and Chinatown (CD3),38677,26.14,
2014-18,CD,104,6,Clinton and Chelsea (CD4),19774,13.06,
2014-18,CD,105,6,Midtown (CD5),19774,13.06,
2014-18,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),12357,8.71,
2014-18,CD,107,6,Upper West Side (CD7),18512,9.62,
2014-18,CD,108,6,Upper East Side (CD8),12386,5.83,
2014-18,CD,109,6,Morningside Heights and Hamilton Heights (CD9),28391,23.85,
2014-18,CD,110,6,Central Harlem (CD10),35304,25.91,
2014-18,CD,111,6,East Harlem (CD11),41117,34.02,
2014-18,CD,112,6,Washington Heights and Inwood (CD12),46124,21.39,
2014-18,CD,201,6,Mott Haven and Melrose (CD1),60809,40.82,
2014-18,CD,202,6,Hunts Point and Longwood (CD2),60809,40.82,
2014-18,CD,203,6,Morrisania and Crotona (CD3),65942,39.57,
2014-18,CD,204,6,Highbridge and Concourse (CD4),49788,35.52,
2014-18,CD,205,6,Fordham and University Heights (CD5),53849,39.46,
2014-18,CD,206,6,Belmont and East Tremont (CD6),65942,39.57,
2014-18,CD,207,6,Kingsbridge Heights and Bedford (CD7),40904,31.35,
2014-18,CD,208,6,Riverdale and Fieldston (CD8),19354,18.59,
2014-18,CD,209,6,Parkchester and Soundview (CD9),50950,27.49,
2014-18,CD,210,6,Throgs Neck and Co-op City (CD10),13568,11.55,
2014-18,CD,211,6,Morris Park and Bronxdale (CD11),24945,19.81,
2014-18,CD,212,6,Williamsbridge and Baychester (CD12),27419,18.63,
2014-18,CD,301,6,Greenpoint and Williamsburg (CD1),37908,23.57,
2014-18,CD,302,6,Fort Greene and Brooklyn Heights (CD2),22971,16.9,
2014-18,CD,303,6,Bedford Stuyvesant (CD3),41921,28.65,
2014-18,CD,304,6,Bushwick (CD4),35895,27.81,
2014-18,CD,305,6,East New York and Starrett City (CD5),42441,26.92,
2014-18,CD,306,6,Park Slope and Carroll Gardens (CD6),11450,9.73,
2014-18,CD,307,6,Sunset Park (CD7),35186,24.93,
2014-18,CD,308,6,Crown Heights and Prospect Heights (CD8),29501,22.69,
2014-18,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),20459,18.99,
2014-18,CD,310,6,Bay Ridge and Dyker Heights (CD10),19533,15.95,
2014-18,CD,311,6,Bensonhurst (CD11),34331,18.2,
2014-18,CD,312,6,Borough Park (CD12),48402,30.73,
2014-18,CD,313,6,Coney Island (CD13),28496,25.26,
2014-18,CD,314,6,Flatbush and Midwood (CD14),31041,19.31,
2014-18,CD,315,6,Sheepshead Bay (CD15),23040,15.27,
2014-18,CD,316,6,Brownsville (CD16),40115,34.83,
2014-18,CD,317,6,East Flatbush (CD17),20489,15.27,
2014-18,CD,318,6,Flatlands and Canarsie (CD18),21443,10.34,
2014-18,CD,401,6,Long Island City and Astoria (CD1),24447,14.69,
2014-18,CD,402,6,Woodside and Sunnyside (CD2),14922,10.93,
2014-18,CD,403,6,Jackson Heights (CD3),26332,15.44,
2014-18,CD,404,6,Elmhurst and Corona (CD4),24436,17.58,
2014-18,CD,405,6,Ridgewood and Maspeth (CD5),18925,10.36,
2014-18,CD,406,6,Rego Park and Forest Hills (CD6),12319,10.67,
2014-18,CD,407,6,Flushing and Whitestone (CD7),38473,15.83,
2014-18,CD,408,6,Hillcrest and Fresh Meadows (CD8),20823,13.18,
2014-18,CD,409,6,Kew Gardens and Woodhaven (CD9),19907,13.44,
2014-18,CD,410,6,South Ozone Park and Howard Beach (CD10),16940,12.44,
2014-18,CD,411,6,Bayside and Little Neck (CD11),9350,7.85,
2014-18,CD,412,6,Jamaica and Hollis (CD12),29815,12.63,
2014-18,CD,413,6,Queens Village (CD13),15578,7.8,
2014-18,CD,414,6,Rockaway and Broad Channel (CD14),22898,18.86,
2014-18,CD,501,6,St. George and Stapleton (CD1),33534,19.89,
2014-18,CD,502,6,South Beach and Willowbrook (CD2),14525,10.79,
2014-18,CD,503,6,Tottenville and Great Kills (CD3),11967,7.26,
2014-18,Subboro,1,5,Mott Haven/Hunts Point,60809,40.82,
2014-18,Subboro,2,5,Morrisania/East Tremont,65942,39.57,
2014-18,Subboro,3,5,Highbridge/South Concourse,49788,35.52,
2014-18,Subboro,4,5,University Heights/Fordham,53849,39.46,
2014-18,Subboro,5,5,Kingsbridge Heights/Mosholu,40904,31.35,
2014-18,Subboro,6,5,Riverdale/Kingsbridge,19354,18.59,
2014-18,Subboro,7,5,Soundview/Parkchester,50950,27.49,
2014-18,Subboro,8,5,Throgs Neck/Co-op City,13568,11.55,
2014-18,Subboro,9,5,Pelham Parkway,24945,19.81,
2014-18,Subboro,10,5,Williamsbridge/Baychester,27419,18.63,
2014-18,Subboro,11,5,Williamsburg/Greenpoint,37908,23.57,
2014-18,Subboro,12,5,Brooklyn Heights/Fort Greene,22971,16.9,
2014-18,Subboro,13,5,Bedford Stuyvesant,41921,28.65,
2014-18,Subboro,14,5,Bushwick,35895,27.81,
2014-18,Subboro,15,5,East New York/Starret City,42441,26.92,
2014-18,Subboro,16,5,Park Slope/Carroll Gardens,11450,9.73,
2014-18,Subboro,17,5,Sunset Park,35186,24.93,
2014-18,Subboro,18,5,N. Crown Heights/Prospect Heights,29501,22.69,
2014-18,Subboro,19,5,South Crown Heights,20459,18.99,
2014-18,Subboro,20,5,Bay Ridge,19533,15.95,
2014-18,Subboro,21,5,Bensonhurst,34331,18.2,
2014-18,Subboro,22,5,Borough Park,48402,30.73,
2014-18,Subboro,23,5,Coney Island,28496,25.26,
2014-18,Subboro,24,5,Flatbush,31041,19.31,
2014-18,Subboro,25,5,Sheepshead Bay/Gravesend,23040,15.27,
2014-18,Subboro,26,5,Brownsville/Ocean Hill,40115,34.83,
2014-18,Subboro,27,5,East Flatbush,20489,15.27,
2014-18,Subboro,28,5,Flatlands/Canarsie,21443,10.34,
2014-18,Subboro,29,5,Greenwich Village/Financial District,10771,7.3,
2014-18,Subboro,30,5,Lower East Side/Chinatown,38677,26.14,
2014-18,Subboro,31,5,Chelsea/Clinton/Midtown,19774,13.06,
2014-18,Subboro,32,5,Stuyvesant Town/Turtle Bay,12357,8.71,
2014-18,Subboro,33,5,Upper West Side,18512,9.62,
2014-18,Subboro,34,5,Upper East Side,12386,5.83,
2014-18,Subboro,35,5,Morningside Heights/Hamilton Heights,28391,23.85,
2014-18,Subboro,36,5,Central Harlem,35304,25.91,
2014-18,Subboro,37,5,East Harlem,41117,34.02,
2014-18,Subboro,38,5,Washington Heights/Inwood,46124,21.39,
2014-18,Subboro,39,5,Astoria,24447,14.69,
2014-18,Subboro,40,5,Sunnyside/Woodside,14922,10.93,
2014-18,Subboro,41,5,Jackson Heights,26332,15.44,
2014-18,Subboro,42,5,Elmhurst/Corona,24436,17.58,
2014-18,Subboro,43,5,Middle Village/Ridgewood,18925,10.36,
2014-18,Subboro,44,5,Forest Hills/Rego Park,12319,10.67,
2014-18,Subboro,45,5,Flushing/Whitestone,38473,15.83,
2014-18,Subboro,46,5,Hillcrest/Fresh Meadows,20823,13.18,
2014-18,Subboro,47,5,Kew Gardens/Woodhaven,19907,13.44,
2014-18,Subboro,48,5,Howard Beach/South Ozone Park,16940,12.44,
2014-18,Subboro,49,5,Bayside/Little Neck,9350,7.85,
2014-18,Subboro,50,5,Jamaica,29815,12.63,
2014-18,Subboro,51,5,Bellerose/Rosedale,15578,7.8,
2014-18,Subboro,52,5,Rockaways,22898,18.86,
2014-18,Subboro,53,5,North Shore,33534,19.89,
2014-18,Subboro,54,5,Mid Island,14525,10.79,
2014-18,Subboro,55,5,South Shore,11967,7.26,
2014-18,UHF42,101,4,Kingsbridge - Riverdale,13747,15.69,
2014-18,UHF42,102,4,Northeast Bronx,31154,15.57,
2014-18,UHF42,103,4,Fordham - Bronx Pk,81969,31.43,
2014-18,UHF42,104,4,Pelham - Throgs Neck,66307,22.12,
2014-18,UHF42,105,4,Crotona -Tremont,81339,38.61,
2014-18,UHF42,106,4,High Bridge - Morrisania,80867,37.48,
2014-18,UHF42,107,4,Hunts Point - Mott Haven,55127,39.73,
2014-18,UHF42,201,4,Greenpoint,30641,22.11,
2014-18,UHF42,202,4,Downtown - Heights - Slope,37383,14.83,
2014-18,UHF42,203,4,Bedford Stuyvesant - Crown Heights,80598,24.7,
2014-18,UHF42,204,4,East New York,51618,27.27,
2014-18,UHF42,205,4,Sunset Park,33453,27.75,
2014-18,UHF42,206,4,Borough Park,84218,25.61,
2014-18,UHF42,207,4,East Flatbush - Flatbush,48661,16.26,
2014-18,UHF42,208,4,Canarsie - Flatlands,24102,11.58,
2014-18,UHF42,209,4,Bensonhurst - Bay Ridge,31311,15.3,
2014-18,UHF42,210,4,Coney Island - Sheepshead Bay,56527,19.61,
2014-18,UHF42,211,4,Williamsburg - Bushwick,66110,30.02,
2014-18,UHF42,301,4,Washington Heights,57444,21.49,
2014-18,UHF42,302,4,Central Harlem - Morningside Heights,47533,27.14,
2014-18,UHF42,303,4,East Harlem,38590,34.56,
2014-18,UHF42,304,4,Upper West Side,22623,10.62,
2014-18,UHF42,305,4,Upper East Side,12445,5.84,
2014-18,UHF42,306,4,Chelsea - Clinton,19488,12.81,
2014-18,UHF42,307,4,Gramercy Park - Murray Hill,10892,8.56,
2014-18,UHF42,308,4,Greenwich Village - SoHo,7612,9.58,
2014-18,UHF42,309,4,Union Square - Lower East Side,37937,21.39,
2014-18,UHF42,310,4,Lower Manhattan,5866,10.07,
2014-18,UHF42,401,4,Long Island City - Astoria,27745,13.61,
2014-18,UHF42,402,4,West Queens,66138,14.78,
2014-18,UHF42,403,4,Flushing - Clearview,39321,15.52,
2014-18,UHF42,404,4,Bayside - Little Neck,6875,7.72,
2014-18,UHF42,405,4,Ridgewood - Forest Hills,27498,10.6,
2014-18,UHF42,406,4,Fresh Meadows,12878,12.85,
2014-18,UHF42,407,4,Southwest Queens,36703,12.92,
2014-18,UHF42,408,4,Jamaica,39543,12.94,
2014-18,UHF42,409,4,Southeast Queens,17402,6.43,
2014-18,UHF42,410,4,Rockaways,22898,18.86,
2014-18,UHF42,501,4,Port Richmond,13943,20.76,
2014-18,UHF42,502,4,Stapleton - St. George,22406,18.94,
2014-18,UHF42,503,4,Willowbrook,8558,9.55,
2014-18,UHF42,504,4,South Beach - Tottenville,15119,7.84,
2014-18,Borough,1,1,Bronx,407528,29.05,
2014-18,Borough,2,1,Brooklyn,544622,21.14,
2014-18,Borough,3,1,Manhattan,263413,16.61,
2014-18,Borough,4,1,Queens,295165,12.99,
2014-18,Borough,5,1,Staten Island,60026,12.82,
2014-18,Citywide,1,0,New York City,1570754,18.91,
2013-17,NTA,501,7,Claremont-Bathgate,16806,48.17,
2013-17,NTA,503,7,Eastchester-Edenwald-Baychester,6058,16.43,
2013-17,NTA,505,7,Bedford Park-Fordham North,19238,33.55,
2013-17,NTA,506,7,Belmont,11394,41.91,
2013-17,NTA,507,7,Bronxdale,10254,27.33,
2013-17,NTA,508,7,West Farms-Bronx River,12431,34.72,
2013-17,NTA,509,7,Soundview-Castle Hill-Clason Point-Harding Park,16786,29.39,
2013-17,NTA,510,7,Pelham Bay-Country Club-City Island,3341,12.25,
2013-17,NTA,513,7,Co-op City,4557,9.84,
2013-17,NTA,514,7,East Concourse-Concourse Village,23114,36.08,
2013-17,NTA,517,7,East Tremont,17703,39.78,
2013-17,NTA,522,7,North Riverdale-Fieldston-Riverdale,2250,9.27,
2013-17,NTA,526,7,Highbridge,15785,39.14,
2013-17,NTA,527,7,Hunts Point,10528,40.55,
2013-17,NTA,528,7,Van Cortlandt Village,13450,26.51,
2013-17,NTA,529,7,Spuyten Duyvil-Kingsbridge,3475,11.4,
2013-17,NTA,530,7,Kingsbridge Heights,8841,27.38,
2013-17,NTA,531,7,Allerton-Pelham Gardens,3737,12.31,
2013-17,NTA,533,7,Longwood,10536,36.97,
2013-17,NTA,534,7,Melrose South-Mott Haven North,17274,40.37,
2013-17,NTA,535,7,Morrisania-Melrose,14270,35.2,
2013-17,NTA,536,7,University Heights-Morris Heights,23845,41.97,
2013-17,NTA,537,7,Van Nest-Morris Park-Westchester Square,5320,21,
2013-17,NTA,539,7,Mott Haven-Port Morris,22205,44.94,
2013-17,NTA,540,7,Fordham South,12791,45.44,
2013-17,NTA,541,7,Mount Hope,18985,35.14,
2013-17,NTA,543,7,Norwood,14690,35.03,
2013-17,NTA,544,7,Williamsbridge-Olinville,15003,23.13,
2013-17,NTA,546,7,Parkchester,4874,15.83,
2013-17,NTA,549,7,Pelham Parkway,5012,17.28,
2013-17,NTA,552,7,Schuylerville-Throgs Neck-Edgewater Park,5573,12.39,
2013-17,NTA,555,7,Soundview-Bruckner,12141,33.21,
2013-17,NTA,559,7,Westchester-Unionport,7167,24.72,
2013-17,NTA,562,7,Woodlawn-Wakefield,5883,13.37,
2013-17,NTA,563,7,West Concourse,14030,36.67,
2013-17,NTA,575,7,Crotona Park East,9169,41.58,
2013-17,NTA,4709,7,Brooklyn Heights-Cobble Hill,1933,8.63,
2013-17,NTA,4717,7,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,10363,15.39,
2013-17,NTA,4719,7,Brighton Beach,9268,26.12,
2013-17,NTA,4721,7,Seagate-Coney Island,9827,32.32,
2013-17,NTA,4723,7,West Brighton,2554,15.54,
2013-17,NTA,4725,7,Homecrest,8447,18.79,
2013-17,NTA,4726,7,Gravesend,6124,19.91,
2013-17,NTA,4727,7,Bath Beach,5064,15.53,
2013-17,NTA,4728,7,Bensonhurst West,16320,17.58,
2013-17,NTA,4729,7,Bensonhurst East,11846,17.97,
2013-17,NTA,4730,7,Dyker Heights,8061,18.02,
2013-17,NTA,4731,7,Bay Ridge,11700,14.69,
2013-17,NTA,4732,7,Sunset Park West,15328,28.06,
2013-17,NTA,4733,7,Carroll Gardens-Columbia Street-Red Hook,5708,13.21,
2013-17,NTA,4734,7,Sunset Park East,22585,32.27,
2013-17,NTA,4735,7,Stuyvesant Heights,18554,27.39,
2013-17,NTA,4737,7,Park Slope-Gowanus,5340,7.14,
2013-17,NTA,4738,7,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,9312,21.25,
2013-17,NTA,4740,7,Windsor Terrace,1931,8.59,
2013-17,NTA,4741,7,Kensington-Ocean Parkway,9375,24.96,
2013-17,NTA,4742,7,Flatbush,21195,19.39,
2013-17,NTA,4743,7,Midwood,12681,23.45,
2013-17,NTA,4744,7,Madison,5187,12.58,
2013-17,NTA,4745,7,Georgetown-Marine Park-Bergen Beach-Mill Basin,2930,6.06,
2013-17,NTA,4746,7,Ocean Parkway South,4123,19.49,
2013-17,NTA,4750,7,Canarsie,12294,13.89,
2013-17,NTA,4758,7,Flatlands,7668,10.35,
2013-17,NTA,4760,7,Prospect Lefferts Gardens-Wingate,14664,21.64,
2013-17,NTA,4761,7,Crown Heights North,28445,26.07,
2013-17,NTA,4763,7,Crown Heights South,7085,17.43,
2013-17,NTA,4764,7,Prospect Heights,2452,11.55,
2013-17,NTA,4768,7,Fort Greene,6371,21.04,
2013-17,NTA,4769,7,Clinton Hill,5662,15.28,
2013-17,NTA,4772,7,Williamsburg,16831,49.85,
2013-17,NTA,4773,7,North Side-South Side,10225,18.23,
2013-17,NTA,4775,7,Bedford,25483,33.26,
2013-17,NTA,4776,7,Greenpoint,4346,12.71,
2013-17,NTA,4777,7,Bushwick North,16793,28.22,
2013-17,NTA,4778,7,Bushwick South,19985,26.63,
2013-17,NTA,4779,7,Ocean Hill,10125,29.29,
2013-17,NTA,4781,7,Brownsville,24010,43.08,
2013-17,NTA,4782,7,East New York,28794,29.95,
2013-17,NTA,4783,7,Cypress Hills-City Line,11865,24.19,
2013-17,NTA,4785,7,East New York (Pennsylvania Ave),9698,33.25,
2013-17,NTA,4788,7,Borough Park,38891,37.12,
2013-17,NTA,4790,7,East Williamsburg,7042,19.46,
2013-17,NTA,4791,7,East Flatbush-Farragut,7056,13.36,
2013-17,NTA,4793,7,Starrett City,3735,29.84,
2013-17,NTA,4795,7,Erasmus,5437,18.76,
2013-17,NTA,4796,7,Rugby-Remsen Village,10014,18.12,
2013-17,NTA,6101,7,Marble Hill-Inwood,12818,23.99,
2013-17,NTA,6103,7,Central Harlem North-Polo Grounds,24885,28.79,
2013-17,NTA,6104,7,Hamilton Heights,13437,24.89,
2013-17,NTA,6106,7,Manhattanville,7301,30.43,
2013-17,NTA,6109,7,Morningside Heights,9398,21.81,
2013-17,NTA,6111,7,Central Harlem South,12479,24.45,
2013-17,NTA,6112,7,Upper West Side,14433,10.88,
2013-17,NTA,6113,7,Hudson Yards-Chelsea-Flatiron-Union Square,10080,13.3,
2013-17,NTA,6114,7,Lincoln Square,4952,8.25,
2013-17,NTA,6115,7,Clinton,6805,14.41,
2013-17,NTA,6117,7,Midtown-Midtown South,3219,12.29,
2013-17,NTA,6119,7,Turtle Bay-East Midtown,2544,5.11,
2013-17,NTA,6120,7,Murray Hill-Kips Bay,5788,12.4,
2013-17,NTA,6121,7,Gramercy,2112,8.55,
2013-17,NTA,6122,7,East Village,6110,16.23,
2013-17,NTA,6123,7,West Village,4531,7.13,
2013-17,NTA,6124,7,SoHo-TriBeCa-Civic Center-Little Italy,3866,9.19,
2013-17,NTA,6125,7,Battery Park City-Lower Manhattan,3326,7.41,
2013-17,NTA,6127,7,Chinatown,11792,26.91,
2013-17,NTA,6128,7,Lower East Side,21314,29.98,
2013-17,NTA,6131,7,Lenox Hill-Roosevelt Island,5511,6.92,
2013-17,NTA,6132,7,Yorkville,5478,6.67,
2013-17,NTA,6133,7,East Harlem South,16745,28.73,
2013-17,NTA,6134,7,East Harlem North,23850,38.26,
2013-17,NTA,6135,7,Washington Heights North,15909,21.92,
2013-17,NTA,6136,7,Washington Heights South,22677,24.63,
2013-17,NTA,6140,7,Upper East Side-Carnegie Hill,2615,4.51,
2013-17,NTA,6150,7,Stuyvesant Town-Cooper Village,2230,9.9,
2013-17,NTA,8101,7,South Jamaica,7146,16.63,
2013-17,NTA,8102,7,Springfield Gardens North,2086,7.74,
2013-17,NTA,8103,7,Springfield Gardens South-Brookville,2485,11.27,
2013-17,NTA,8105,7,Rosedale,1871,6.89,
2013-17,NTA,8106,7,Jamaica Estates-Holliswood,2652,10.22,
2013-17,NTA,8107,7,Hollis,2288,10.78,
2013-17,NTA,8108,7,St. Albans,4640,8.52,
2013-17,NTA,8110,7,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2039,7.63,
2013-17,NTA,8112,7,Hammels-Arverne-Edgemere,9742,24.91,
2013-17,NTA,8115,7,Far Rockaway-Bayswater,11328,21.46,
2013-17,NTA,8117,7,Forest Hills,9098,10.37,
2013-17,NTA,8118,7,Rego Park,3709,13.13,
2013-17,NTA,8119,7,Glendale,3179,8.99,
2013-17,NTA,8120,7,Ridgewood,10693,14.24,
2013-17,NTA,8121,7,Middle Village,3042,7.76,
2013-17,NTA,8122,7,Flushing,17674,25.23,
2013-17,NTA,8123,7,College Point,3401,13.81,
2013-17,NTA,8125,7,Corona,11743,19.85,
2013-17,NTA,8126,7,North Corona,11666,21.45,
2013-17,NTA,8127,7,East Elmhurst,3897,18.5,
2013-17,NTA,8128,7,Jackson Heights,13887,13.51,
2013-17,NTA,8129,7,Elmhurst,15084,18.17,
2013-17,NTA,8130,7,Maspeth,2907,9.43,
2013-17,NTA,8131,7,Hunters Point-Sunnyside-West Maspeth,8165,12.18,
2013-17,NTA,8133,7,Cambria Heights,902,4.39,
2013-17,NTA,8134,7,Queens Village,4868,8.83,
2013-17,NTA,8135,7,Briarwood-Jamaica Hills,6593,15.49,
2013-17,NTA,8137,7,Kew Gardens Hills,4175,11.1,
2013-17,NTA,8138,7,Pomonok-Flushing Heights-Hillcrest,6623,18.84,
2013-17,NTA,8141,7,Fresh Meadows-Utopia,2104,11.43,
2013-17,NTA,8142,7,Oakland Gardens,2941,10.09,
2013-17,NTA,8143,7,Bellerose,2760,10.04,
2013-17,NTA,8144,7,Glen Oaks-Floral Park-New Hyde Park,1609,6.93,
2013-17,NTA,8145,7,Douglas Manor-Douglaston-Little Neck,1960,7.63,
2013-17,NTA,8146,7,Bayside-Bayside Hills,3610,8.05,
