Time,GeoType,GeoID,GeoRank,Geography,10th percentile,90th percentile,Mean,Pollutant,Unit
Winter 2014-15,UHF42,402,4,West Queens,0.57,1.01,0.78,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,403,4,Flushing - Clearview,0.64,0.85,0.74,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,404,4,Bayside - Little Neck,0.5,0.62,0.57,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,405,4,Ridgewood - Forest Hills,0.48,0.71,0.58,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,406,4,Fresh Meadows,0.51,0.63,0.57,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,407,4,Southwest Queens,0.37,0.53,0.45,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,408,4,Jamaica,0.36,0.51,0.43,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,409,4,Southeast Queens,0.33,0.49,0.41,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,410,4,Rockaways,0.3,0.33,0.31,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,501,4,Port Richmond,0.28,0.34,0.31,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,502,4,Stapleton - St. George,0.33,0.37,0.35,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,503,4,Willowbrook,0.24,0.33,0.28,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF42,504,4,South Beach - Tottenville,0.16,0.3,0.22,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,101,3,Kingsbridge - Riverdale,0.83,1.27,1,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,102,3,Northeast Bronx,0.99,1.26,1.11,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,103,3,Fordham - Bronx Park,1.15,2.01,1.54,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,104,3,Pelham - Throgs Neck,0.8,1.16,0.96,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,201,3,Greenpoint,0.54,0.62,0.58,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,202,3,Downtown - Heights - Slope,0.4,0.51,0.46,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,203,3,Bedford Stuyvesant - Crown Heights,0.49,0.54,0.52,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,204,3,East New York,0.41,0.52,0.47,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,205,3,Sunset Park,0.38,0.51,0.43,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,206,3,Borough Park,0.45,0.51,0.48,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,207,3,East Flatbush - Flatbush,0.44,0.55,0.49,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,208,3,Canarsie - Flatlands,0.36,0.44,0.4,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,209,3,Bensonhurst - Bay Ridge,0.39,0.47,0.43,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,210,3,Coney Island - Sheepshead Bay,0.39,0.47,0.43,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,211,3,Williamsburg - Bushwick,0.55,0.63,0.58,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,301,3,Washington Heights - Inwood,1.17,1.82,1.5,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,302,3,Central Harlem - Morningside Heights,0.94,1.28,1.09,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,303,3,East Harlem,0.82,1.21,1,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,304,3,Upper West Side,1.13,1.64,1.4,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,401,3,Long Island City - Astoria,0.63,0.96,0.79,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,402,3,West Queens,0.57,1.01,0.78,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,403,3,Flushing - Clearview,0.64,0.85,0.74,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,405,3,Ridgewood - Forest Hills,0.48,0.71,0.58,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,407,3,Southwest Queens,0.37,0.53,0.45,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,408,3,Jamaica,0.36,0.51,0.43,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,409,3,Southeast Queens,0.33,0.49,0.41,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,410,3,Rockaway,0.3,0.33,0.31,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,305307,3,Upper East Side - Gramercy,1.05,1.8,1.39,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,306308,3,Chelsea - Village,0.7,1.43,1.04,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,309310,3,"Union Square, Lower Manhattan",0.5,1.39,0.84,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,404406,3,Bayside - Meadows,0.51,0.63,0.57,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,501502,3,Northern SI,0.3,0.36,0.34,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,503504,3,Southern SI,0.17,0.31,0.25,Sulfur Dioxide (SO2),ppb
Winter 2014-15,UHF34,105106107,3,South Bronx,0.72,1.6,1.09,Sulfur Dioxide (SO2),ppb
Winter 2014-15,Borough,1,1,Bronx,0.81,1.55,1.11,Sulfur Dioxide (SO2),ppb
Winter 2014-15,Borough,2,1,Brooklyn,0.39,0.56,0.47,Sulfur Dioxide (SO2),ppb
Winter 2014-15,Borough,3,1,Manhattan,0.72,1.65,1.19,Sulfur Dioxide (SO2),ppb
Winter 2014-15,Borough,4,1,Queens,0.34,0.81,0.56,Sulfur Dioxide (SO2),ppb
Winter 2014-15,Borough,5,1,Staten Island,0.18,0.35,0.27,Sulfur Dioxide (SO2),ppb
Winter 2014-15,Citywide,1,0,New York City,0.2773,1.0885,0.5978,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,101,6,Financial District (CD1),1.15,1.79,1.44,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,102,6,Greenwich Village and Soho (CD2),1.89,3.75,2.69,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,103,6,Lower East Side and Chinatown (CD3),1.57,3.05,2.17,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,104,6,Clinton and Chelsea (CD4),1.65,3.26,2.4,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,105,6,Midtown (CD5),2.68,4.18,3.33,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),2.4,3.73,2.96,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,107,6,Upper West Side (CD7),2.85,4.17,3.55,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,108,6,Upper East Side (CD8),2.46,5.08,3.82,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,109,6,Morningside Heights and Hamilton Heights (CD9),2.34,3.44,2.88,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,110,6,Central Harlem (CD10),2.33,3.17,2.7,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,111,6,East Harlem (CD11),1.94,3.05,2.4,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,112,6,Washington Heights and Inwood (CD12),2.46,4.14,3.4,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,201,6,Mott Haven and Melrose (CD1),1.7,2.17,1.97,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,202,6,Hunts Point and Longwood (CD2),1.55,2.16,1.84,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,203,6,Morrisania and Crotona (CD3),1.96,2.69,2.23,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,204,6,Highbridge and Concourse (CD4),2.32,3.83,3.18,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,205,6,Fordham and University Heights (CD5),3.21,4.41,3.78,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,206,6,Belmont and East Tremont (CD6),2.01,3.36,2.5,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,207,6,Kingsbridge Heights and Bedford (CD7),2.6,4.08,3.29,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,208,6,Riverdale and Fieldston (CD8),1.31,2.39,1.74,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,209,6,Parkchester and Soundview (CD9),1.68,2.42,2.06,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,210,6,Throgs Neck and Co-op City (CD10),1.46,1.75,1.62,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,211,6,Morris Park and Bronxdale (CD11),1.58,2.28,1.9,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,212,6,Williamsbridge and Baychester (CD12),1.42,1.99,1.68,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,301,6,Greenpoint and Williamsburg (CD1),1.29,1.53,1.4,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,302,6,Fort Greene and Brooklyn Heights (CD2),1.17,1.27,1.23,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,303,6,Bedford Stuyvesant (CD3),1.29,1.44,1.36,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,304,6,Bushwick (CD4),1.23,1.63,1.45,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,305,6,East New York and Starrett City (CD5),0.93,1.31,1.13,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,306,6,Park Slope and Carroll Gardens (CD6),0.95,1.2,1.09,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,307,6,Sunset Park (CD7),0.93,1.22,1.04,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,308,6,Crown Heights and Prospect Heights (CD8),1.24,1.34,1.3,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),1.2,1.34,1.28,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,310,6,Bay Ridge and Dyker Heights (CD10),0.86,1.09,0.99,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,311,6,Bensonhurst (CD11),0.88,1.06,0.99,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,312,6,Borough Park (CD12),0.97,1.23,1.11,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,313,6,Coney Island (CD13),0.76,0.87,0.8,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,314,6,Flatbush and Midwood (CD14),0.98,1.3,1.12,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,315,6,Sheepshead Bay (CD15),0.7,0.95,0.84,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,316,6,Brownsville (CD16),1.11,1.29,1.21,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,317,6,East Flatbush (CD17),0.97,1.29,1.12,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,318,6,Flatlands and Canarsie (CD18),0.69,0.97,0.85,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,401,6,Long Island City and Astoria (CD1),1.64,2.31,1.93,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,402,6,Woodside and Sunnyside (CD2),1.37,2.16,1.73,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,403,6,Jackson Heights (CD3),1.81,2.98,2.3,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,404,6,Elmhurst and Corona (CD4),1.89,2.93,2.36,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,405,6,Ridgewood and Maspeth (CD5),1.23,1.61,1.42,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,406,6,Rego Park and Forest Hills (CD6),1.42,2.22,1.8,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,407,6,Flushing and Whitestone (CD7),1.64,2.27,1.85,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,408,6,Hillcrest and Fresh Meadows (CD8),1.35,1.77,1.54,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,409,6,Kew Gardens and Woodhaven (CD9),1.33,1.57,1.42,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,410,6,South Ozone Park and Howard Beach (CD10),0.88,1.28,1.07,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,411,6,Bayside and Little Neck (CD11),1.39,1.68,1.52,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,412,6,Jamaica and Hollis (CD12),1.02,1.38,1.19,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,413,6,Queens Village (CD13),0.86,1.35,1.12,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,414,6,Rockaway and Broad Channel (CD14),0.59,0.7,0.64,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,501,6,St. George and Stapleton (CD1),0.92,0.99,0.96,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,502,6,South Beach and Willowbrook (CD2),0.81,0.91,0.86,Sulfur Dioxide (SO2),ppb
Winter 2013-14,CD,503,6,Tottenville and Great Kills (CD3),0.62,0.81,0.72,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,101,4,Kingsbridge - Riverdale,1.3,2.34,1.71,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,102,4,Northeast Bronx,1.44,1.85,1.61,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,103,4,Fordham - Bronx Pk,1.78,3.93,2.71,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,104,4,Pelham - Throgs Neck,1.59,2.32,1.84,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,105,4,Crotona -Tremont,1.99,3.98,2.86,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,106,4,High Bridge - Morrisania,2.05,3.74,2.8,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,107,4,Hunts Point - Mott Haven,1.59,2.16,1.87,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,201,4,Greenpoint,1.29,1.51,1.39,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,202,4,Downtown - Heights - Slope,0.99,1.27,1.15,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,203,4,Bedford Stuyvesant - Crown Heights,1.19,1.35,1.28,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,204,4,East New York,1,1.34,1.17,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,205,4,Sunset Park,0.93,1.24,1.05,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,206,4,Borough Park,0.98,1.2,1.08,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,207,4,East Flatbush - Flatbush,0.96,1.32,1.14,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,208,4,Canarsie - Flatlands,0.7,0.98,0.86,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,209,4,Bensonhurst - Bay Ridge,0.82,1.06,0.95,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,210,4,Coney Island - Sheepshead Bay,0.73,0.95,0.84,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,211,4,Williamsburg - Bushwick,1.36,1.58,1.45,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,301,4,Washington Heights,2.51,4.07,3.35,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,302,4,Central Harlem - Morningside Heights,2.24,3.13,2.64,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,303,4,East Harlem,1.93,3.09,2.42,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,304,4,Upper West Side,2.76,4.16,3.49,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,305,4,Upper East Side,2.45,5.1,3.84,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,306,4,Chelsea - Clinton,1.77,3.72,2.73,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,307,4,Gramercy Park - Murray Hill,2.56,4.08,3.15,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,308,4,Greenwich Village - SoHo,1.62,3,2.24,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,309,4,Union Square - Lower East Side,1.62,3.82,2.48,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,310,4,Lower Manhattan,1.15,1.67,1.37,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,401,4,Long Island City - Astoria,1.46,2.3,1.89,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,402,4,West Queens,1.41,2.7,2,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,403,4,Flushing - Clearview,1.65,2.26,1.85,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,404,4,Bayside - Little Neck,1.39,1.63,1.5,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,405,4,Ridgewood - Forest Hills,1.25,1.97,1.54,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,406,4,Fresh Meadows,1.46,1.81,1.61,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,407,4,Southwest Queens,0.91,1.46,1.21,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,408,4,Jamaica,0.99,1.5,1.24,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,409,4,Southeast Queens,0.87,1.36,1.14,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,410,4,Rockaways,0.59,0.7,0.64,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,501,4,Port Richmond,0.92,1,0.97,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,502,4,Stapleton - St. George,0.84,0.98,0.91,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,503,4,Willowbrook,0.81,0.96,0.88,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF42,504,4,South Beach - Tottenville,0.62,0.83,0.73,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,101,3,Kingsbridge - Riverdale,1.3,2.34,1.71,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,102,3,Northeast Bronx,1.44,1.85,1.61,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,103,3,Fordham - Bronx Park,1.78,3.93,2.71,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,104,3,Pelham - Throgs Neck,1.59,2.32,1.84,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,201,3,Greenpoint,1.29,1.51,1.39,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,202,3,Downtown - Heights - Slope,0.99,1.27,1.15,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,203,3,Bedford Stuyvesant - Crown Heights,1.19,1.35,1.28,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,204,3,East New York,1,1.34,1.17,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,205,3,Sunset Park,0.93,1.24,1.05,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,206,3,Borough Park,0.98,1.2,1.08,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,207,3,East Flatbush - Flatbush,0.96,1.32,1.14,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,208,3,Canarsie - Flatlands,0.7,0.98,0.86,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,209,3,Bensonhurst - Bay Ridge,0.82,1.06,0.95,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,210,3,Coney Island - Sheepshead Bay,0.73,0.95,0.84,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,211,3,Williamsburg - Bushwick,1.36,1.58,1.45,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,301,3,Washington Heights - Inwood,2.51,4.07,3.35,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,302,3,Central Harlem - Morningside Heights,2.24,3.13,2.64,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,303,3,East Harlem,1.93,3.09,2.42,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,304,3,Upper West Side,2.76,4.16,3.49,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,401,3,Long Island City - Astoria,1.46,2.3,1.89,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,402,3,West Queens,1.41,2.7,2,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,403,3,Flushing - Clearview,1.65,2.26,1.85,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,405,3,Ridgewood - Forest Hills,1.25,1.97,1.54,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,407,3,Southwest Queens,0.91,1.46,1.21,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,408,3,Jamaica,0.99,1.5,1.24,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,409,3,Southeast Queens,0.87,1.36,1.14,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,410,3,Rockaway,0.59,0.7,0.64,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,305307,3,Upper East Side - Gramercy,2.55,4.72,3.51,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,306308,3,Chelsea - Village,1.7,3.54,2.56,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,309310,3,"Union Square, Lower Manhattan",1.25,3.6,2.13,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,404406,3,Bayside - Meadows,1.41,1.71,1.54,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,501502,3,Northern SI,0.86,0.99,0.93,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,503504,3,Southern SI,0.64,0.91,0.79,Sulfur Dioxide (SO2),ppb
Winter 2013-14,UHF34,105106107,3,South Bronx,1.65,3.65,2.43,Sulfur Dioxide (SO2),ppb
Winter 2013-14,Borough,1,1,Bronx,1.49,3.23,2.08,Sulfur Dioxide (SO2),ppb
Winter 2013-14,Borough,2,1,Brooklyn,0.81,1.36,1.08,Sulfur Dioxide (SO2),ppb
Winter 2013-14,Borough,3,1,Manhattan,1.77,4.02,2.9,Sulfur Dioxide (SO2),ppb
Winter 2013-14,Borough,4,1,Queens,0.89,2.04,1.46,Sulfur Dioxide (SO2),ppb
Winter 2013-14,Borough,5,1,Staten Island,0.66,0.97,0.83,Sulfur Dioxide (SO2),ppb
Winter 2013-14,Citywide,1,0,New York City,0.77,2.32,1.43,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,101,6,Financial District (CD1),0.88,1.5,1.16,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,102,6,Greenwich Village and Soho (CD2),1.63,3.3,2.35,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,103,6,Lower East Side and Chinatown (CD3),1.29,2.62,1.82,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,104,6,Clinton and Chelsea (CD4),1.52,3.01,2.27,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,105,6,Midtown (CD5),2.64,3.78,3.16,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),2.18,3.47,2.82,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,107,6,Upper West Side (CD7),2.98,4.69,3.95,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,108,6,Upper East Side (CD8),2.53,5.57,4.13,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,109,6,Morningside Heights and Hamilton Heights (CD9),2.9,4.2,3.52,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,110,6,Central Harlem (CD10),2.59,3.77,3.11,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,111,6,East Harlem (CD11),1.99,3.41,2.55,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,112,6,Washington Heights and Inwood (CD12),3.2,5.23,4.34,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,201,6,Mott Haven and Melrose (CD1),1.65,2.34,2.06,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,202,6,Hunts Point and Longwood (CD2),1.31,2.23,1.74,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,203,6,Morrisania and Crotona (CD3),2.09,3.09,2.44,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,204,6,Highbridge and Concourse (CD4),2.78,4.7,3.9,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,205,6,Fordham and University Heights (CD5),3.95,5.23,4.54,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,206,6,Belmont and East Tremont (CD6),2.11,3.89,2.77,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,207,6,Kingsbridge Heights and Bedford (CD7),3.05,4.99,3.99,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,208,6,Riverdale and Fieldston (CD8),1.62,3.17,2.26,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,209,6,Parkchester and Soundview (CD9),1.33,2.39,1.85,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,210,6,Throgs Neck and Co-op City (CD10),0.96,1.42,1.22,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,211,6,Morris Park and Bronxdale (CD11),1.37,2.34,1.79,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,212,6,Williamsbridge and Baychester (CD12),1.33,2.11,1.68,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,301,6,Greenpoint and Williamsburg (CD1),1.06,1.3,1.18,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,302,6,Fort Greene and Brooklyn Heights (CD2),0.92,1.06,0.99,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,303,6,Bedford Stuyvesant (CD3),1.11,1.24,1.17,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,304,6,Bushwick (CD4),1.05,1.41,1.25,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,305,6,East New York and Starrett City (CD5),0.8,1.11,0.98,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,306,6,Park Slope and Carroll Gardens (CD6),0.68,0.95,0.83,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,307,6,Sunset Park (CD7),0.65,0.89,0.77,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,308,6,Crown Heights and Prospect Heights (CD8),1.02,1.18,1.12,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),1.04,1.18,1.12,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,310,6,Bay Ridge and Dyker Heights (CD10),0.57,0.77,0.67,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,311,6,Bensonhurst (CD11),0.64,0.83,0.75,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,312,6,Borough Park (CD12),0.79,0.98,0.89,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,313,6,Coney Island (CD13),0.56,0.72,0.63,Sulfur Dioxide (SO2),ppb
Winter 2012-13,CD,314,6,Flatbush and Midwood (CD14),0.85,1.13,0.97,Sulfur Dioxide (SO2),ppb
